,SUT,Paths,Methods,Operations,Parametric Operations,Parametered Operations,Used Parameters,Distinct Parameters,Parameters Per Operations,Path Depth,Path Depth Variance,Example Rate,Default Rate,Type,Method Count
2056,Assignment1_1,1,2,2,1,2,9,7,4.5,1.0,0.0,0.0,0.0,"{""string"": {""num"": 5, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 4, ""format"": []}}","{""get"": 1, ""post"": 1}"
2057,Account-Transactions-Cashdigi-Info_0,1,1,1,0,1,2,2,2.0,1.0,0.0,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 2, ""format"": []}}","{""post"": 1}"
2058,CONECS_API_AUTOMATE_3,5,1,5,0,5,30,15,6.0,1.4,0.24,0.0,0.0,"{""object"": {""num"": 5, ""format"": []}, ""string"": {""num"": 29, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""post"": 5}"
2059,Contact_Manager_API_1,6,1,6,0,6,20,9,3.3333333333333335,1.0,0.0,1.0,0.0,"{""object"": {""num"": 6, ""format"": []}, ""string"": {""num"": 15, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}}","{""post"": 6}"
2060,Code_Enhancement_API_1,4,2,4,1,4,4,3,1.0,1.0,0.0,0.0,0.0,"{""object"": {""num"": 3, ""format"": []}, ""string"": {""num"": 4, ""format"": []}}","{""post"": 3, ""get"": 1}"
2061,av_controller_ufone_4,4,1,4,4,4,20,14,5.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 12, ""format"": []}, ""number"": {""num"": 3, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}}","{""get"": 4}"
2062,AddressFinder_API_1,14,2,14,11,11,33,12,2.357142857142857,1.5714285714285714,0.24489795918367346,0.0,0.030303030303030304,"{""string"": {""num"": 23, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}, ""number"": {""num"": 3, ""format"": []}}","{""post"": 11, ""get"": 3}"
2063,OpenAPI_Specification_for_PCM_2,10,1,10,0,10,84,31,8.4,4.0,0.0,0.7619047619047619,0.03571428571428571,"{""object"": {""num"": 10, ""format"": []}, ""string"": {""num"": 47, ""format"": [""date"", ""date-time""]}, ""integer"": {""num"": 10, ""format"": []}}","{""post"": 10}"
2064,Callback_API_1,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""post"": 1}"
2065,ByDoping_1,1,2,2,1,2,9,8,4.5,1.0,0.0,0.6666666666666666,0.0,"{""string"": {""num"": 7, ""format"": [""uuid"", ""url"", ""date-time""]}, ""integer"": {""num"": 2, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
2066,Simple_Appointment_API_1,1,2,2,1,2,7,6,3.5,1.0,0.0,0.5714285714285714,0.0,"{""string"": {""num"": 5, ""format"": [""date-time"", ""uuid""]}, ""integer"": {""num"": 2, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
2067,Chronos_API_1,18,4,29,23,29,114,27,3.9310344827586206,2.3448275862068964,1.122473246135553,0.0,0.0,"{""object"": {""num"": 9, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}, ""string"": {""num"": 86, ""format"": [""date"", ""uuid"", ""date-time""]}, ""integer"": {""num"": 24, ""format"": []}, ""array"": {""num"": 2, ""format"": []}}","{""post"": 7, ""put"": 4, ""get"": 14, ""delete"": 4}"
2068,Application_Management_API_1,14,3,15,15,15,16970,368,1131.3333333333333,3.066666666666667,1.3955555555555559,0.0015910430170889805,0.0,"{""string"": {""num"": 13006, ""format"": [""date-time""]}, ""integer"": {""num"": 209, ""format"": []}, ""object"": {""num"": 5, ""format"": []}, ""number"": {""num"": 3412, ""format"": []}, ""boolean"": {""num"": 334, ""format"": []}, ""array"": {""num"": 2, ""format"": []}}","{""get"": 5, ""delete"": 1, ""post"": 9}"
2069,QSA_Gráfico_-_API_v1,6,3,10,8,8,13,5,1.3,1.5,0.25,0.0,0.0,"{""string"": {""num"": 13, ""format"": []}}","{""post"": 3, ""delete"": 2, ""get"": 5}"
2070,Platform_Billing_Account_Service_I2_InternalServiceAuthenticatedApiV2,2,1,2,2,2,6,4,3.0,4.5,0.25,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}}","{""get"": 2}"
2071,Checker_API_0,2,1,2,2,2,5,5,2.5,1.0,0.0,1.0,0.0,"{""string"": {""num"": 4, ""format"": []}, ""number"": {""num"": 1, ""format"": []}}","{""get"": 2}"
2072,Pixage_Azure_Functions_API_1,32,4,51,10,49,151,51,2.9607843137254903,1.4509803921568627,0.24759707804690503,0.006622516556291391,0.0,"{""string"": {""num"": 150, ""format"": [""binary""]}, ""object"": {""num"": 33, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 17, ""put"": 12, ""post"": 15, ""delete"": 7}"
2073,Analytics_Engine_1,29,1,29,28,28,96,6,3.310344827586207,1.0,0.0,1.0,0.0,"{""string"": {""num"": 84, ""format"": []}, ""integer"": {""num"": 12, ""format"": []}}","{""get"": 29}"
2074,Async_Czech_ID_OCR_2,8,2,8,3,5,9,8,1.125,1.75,0.1875,0.2222222222222222,0.0,"{""object"": {""num"": 3, ""format"": []}, ""string"": {""num"": 8, ""format"": [""binary""]}}","{""post"": 4, ""get"": 4}"
2075,Bank_APIs_1,4,2,4,2,4,10,9,2.5,1.5,0.25,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 7, ""format"": []}, ""string"": {""num"": 3, ""format"": []}}","{""post"": 2, ""get"": 2}"
2076,Simple_Notes_API_1,1,2,2,0,1,2,2,1.0,2.0,0.0,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 2, ""format"": []}}","{""get"": 1, ""post"": 1}"
2077,Cinemax_API_1,5,1,5,2,2,2,2,0.4,1.4,0.24,0.0,0.0,"{""integer"": {""num"": 1, ""format"": []}, ""string"": {""num"": 1, ""format"": []}}","{""get"": 5}"
2078,API_Language_Trails_0,5,2,6,0,5,14,6,2.3333333333333335,1.0,0.0,0.0,0.0,"{""object"": {""num"": 5, ""format"": []}, ""string"": {""num"": 14, ""format"": []}}","{""post"": 5, ""get"": 1}"
2079,BotTeamsApi_1,3,2,3,1,2,1,1,0.3333333333333333,2.0,0.0,1.0,1.0,"{""string"": {""num"": 1, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 2}"
2080,NSalon_API_asdf,4,1,4,3,3,7,4,1.75,1.5,0.25,0.2857142857142857,0.2857142857142857,"{""string"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 4, ""format"": []}}","{""get"": 4}"
2081,Accounts_1,1,3,3,1,2,2,2,0.6666666666666666,1.0,0.0,0.0,0.0,"{""string"": {""num"": 3, ""format"": []}}","{""get"": 1, ""post"": 1, ""delete"": 1}"
2082,CIP_Client2_API_1,4,1,4,0,4,49,13,12.25,2.0,0.0,0.0,0.0,"{""string"": {""num"": 29, ""format"": []}, ""object"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 16, ""format"": []}, ""number"": {""num"": 4, ""format"": []}}","{""post"": 4}"
2083,Demo_Cloud_Trials_1,5,1,5,0,5,25,16,5.0,1.0,0.0,1.0,0.0,"{""object"": {""num"": 5, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}, ""string"": {""num"": 19, ""format"": []}}","{""post"": 5}"
2084,All_mangas_reader_API_1,5,2,6,5,5,13,2,2.1666666666666665,2.8333333333333335,0.13888888888888884,0.0,0.0,"{""string"": {""num"": 9, ""format"": []}, ""object"": {""num"": 4, ""format"": []}}","{""get"": 2, ""post"": 4}"
2085,API_documentation_i’way_transfer_3,15,3,16,12,16,145,48,9.0625,3.0625,0.68359375,0.9586206896551724,0.12413793103448276,"{""object"": {""num"": 7, ""format"": []}, ""string"": {""num"": 74, ""format"": [""date-time"", ""date""]}, ""integer"": {""num"": 32, ""format"": []}, ""array"": {""num"": 1, ""format"": []}, ""number"": {""num"": 2, ""format"": []}, ""boolean"": {""num"": 12, ""format"": []}}","{""post"": 7, ""get"": 8, ""put"": 1}"
2086,Colbun_AWS_DARCS_1,7,3,8,6,8,6,3,0.75,2.625,0.234375,0.0,0.0,"{""integer"": {""num"": 6, ""format"": []}, ""object"": {""num"": 4, ""format"": []}}","{""post"": 3, ""get"": 4, ""patch"": 1}"
2087,Unificaciones_Mixtas_-_Solicitud_Unificación_1,1,1,1,0,1,24,24,24.0,1.0,0.0,0.7916666666666666,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 21, ""format"": []}}","{""post"": 1}"
2088,Cricket_Management_System_0,1,2,2,1,2,5,4,2.5,2.0,0.0,0.0,0.0,"{""string"": {""num"": 5, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
2089,Common_Transaction_Processing_API_Specification_v1,13,3,14,0,14,579,104,41.357142857142854,1.0714285714285714,0.06632653061224487,0.0,0.0,"{""string"": {""num"": 538, ""format"": [""date"", ""email"", ""date-time""]}, ""object"": {""num"": 14, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}}","{""post"": 12, ""delete"": 1, ""patch"": 1}"
2090,Game_Collector_App_0,2,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
2091,ChatAPI_specs_1,4,3,6,1,3,3,3,0.5,2.1666666666666665,0.13888888888888887,0.6666666666666666,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 2, ""post"": 2, ""delete"": 2}"
2092,CRM_Lead_Generation_-_OpenAPI_3,2,1,2,1,2,41,40,20.5,3.0,0.0,0.7317073170731707,0.04878048780487805,"{""object"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 5, ""format"": []}, ""string"": {""num"": 29, ""format"": [""password""]}}","{""post"": 2}"
2093,Cruise_Booking_Step_1_1,1,1,1,0,1,6,5,6.0,1.0,0.0,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 5, ""format"": [""url""]}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 1}"
2094,Cart_1,3,2,3,3,3,7,4,2.3333333333333335,3.0,0.0,0.0,0.5714285714285714,"{""integer"": {""num"": 6, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 1, ""format"": []}}","{""post"": 2, ""get"": 1}"
2095,EINAtic_API_1,5,4,11,7,11,53,17,4.818181818181818,1.5454545454545454,0.24793388429752064,0.5660377358490566,0.0,"{""object"": {""num"": 5, ""format"": []}, ""string"": {""num"": 39, ""format"": [""date-time"", ""email"", ""url""]}, ""integer"": {""num"": 10, ""format"": []}, ""number"": {""num"": 2, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""post"": 3, ""get"": 4, ""put"": 2, ""delete"": 2}"
2096,membership_API_1,3,1,3,0,3,11,5,3.6666666666666665,1.0,0.0,0.0,0.0,"{""object"": {""num"": 3, ""format"": []}}","{""post"": 3}"
2097,Dashboard_Aggregator_API_1,2,2,2,1,2,7,6,3.5,1.0,0.0,0.5714285714285714,0.0,"{""integer"": {""num"": 4, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 3, ""format"": [""date-time""]}}","{""get"": 1, ""post"": 1}"
2098,Dev_Capitalise_0,1,1,1,0,0,0,0,0.0,2.0,0.0,0.0,0.0,{},"{""get"": 1}"
2099,Ibexestudio_Tesla_vehicles_de_prova_0,4,2,4,3,3,5,3,1.25,3.25,1.6875,0.0,0.0,"{""string"": {""num"": 5, ""format"": []}}","{""get"": 3, ""post"": 1}"
2100,Web_services_specification_of_Wiidii_1,19,2,19,0,19,101,37,5.315789473684211,2.0526315789473686,0.049861495844875335,0.0,0.0594059405940594,"{""string"": {""num"": 99, ""format"": []}, ""object"": {""num"": 16, ""format"": []}, ""number"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""post"": 13, ""get"": 6}"
2101,CityTaps_API_1,2,3,3,1,3,8,7,2.6666666666666665,1.6666666666666667,0.888888888888889,0.875,0.0,"{""string"": {""num"": 5, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}}","{""get"": 1, ""post"": 1, ""delete"": 1}"
2102,Lumen_Authors_API_1,2,4,5,3,4,17,7,3.4,1.6,0.24,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 15, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""get"": 2, ""post"": 1, ""put"": 1, ""delete"": 1}"
2103,clownfish_1,11,2,11,1,6,15,13,1.3636363636363635,2.272727272727273,0.19834710743801648,0.0,0.0,"{""object"": {""num"": 5, ""format"": []}, ""string"": {""num"": 15, ""format"": []}}","{""post"": 5, ""get"": 6}"
2104,AstroNF_RESTful_API_Backend_1,10,4,16,7,12,37,13,2.3125,1.5625,0.24609375,0.0,0.0,"{""object"": {""num"": 8, ""format"": []}, ""string"": {""num"": 30, ""format"": [""date""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 6, ""get"": 4, ""put"": 3, ""delete"": 3}"
2105,Библиотека_Aston_1,2,4,5,4,4,6,4,1.2,1.6,0.24,0.0,0.3333333333333333,"{""string"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}}","{""get"": 2, ""post"": 1, ""put"": 1, ""delete"": 1}"
2106,VFA_Diarization_API_1,3,1,3,3,3,6,3,2.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}}","{""post"": 3}"
2107,Auto_Wheels_kenya_Endpoints_3,9,3,10,6,10,141,75,14.1,2.1,0.69,0.0425531914893617,0.0,"{""object"": {""num"": 7, ""format"": []}, ""string"": {""num"": 123, ""format"": [""date""]}, ""number"": {""num"": 11, ""format"": []}, ""integer"": {""num"": 4, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""post"": 6, ""get"": 3, ""put"": 1}"
2108,API_Doadores_de_sangue_1,1,1,1,0,1,2,2,2.0,1.0,0.0,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""number"": {""num"": 1, ""format"": []}, ""string"": {""num"": 1, ""format"": []}}","{""post"": 1}"
2109,CMDM_-_Service_API_1,35,3,35,18,35,393,158,11.228571428571428,4.514285714285714,0.2497959183673469,0.9796437659033079,0.005089058524173028,"{""object"": {""num"": 17, ""format"": []}, ""string"": {""num"": 389, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""post"": 15, ""get"": 18, ""patch"": 2}"
2110,Cabot_Financial_Spain_1,1,1,1,0,1,15,15,15.0,1.0,0.0,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 15, ""format"": []}}","{""post"": 1}"
2111,Care_Cloud_-_Financials_1,8,2,8,7,7,12,6,1.5,4.0,1.5,1.0,0.0,"{""integer"": {""num"": 6, ""format"": []}, ""string"": {""num"": 4, ""format"": [""uuid""]}, ""object"": {""num"": 2, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""get"": 6, ""put"": 2}"
2112,API_Express_ABCPagos_1,2,2,3,1,3,13,13,4.333333333333333,1.0,0.0,0.7692307692307693,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 9, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""post"": 2, ""get"": 1}"
2113,API_Seguridad_20220728211358,2,1,2,0,2,2,1,1.0,1.0,0.0,0.0,0.0,"{""integer"": {""num"": 4, ""format"": []}}","{""post"": 2}"
2114,Authentication_Token_for_Ingress_and_Egress_APIs_1,2,1,2,0,2,8,5,4.0,2.5,0.25,1.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 8, ""format"": []}}","{""post"": 2}"
2115,Core_LH_API_1,6,1,6,6,6,14,6,2.3333333333333335,1.5,0.25,0.0,0.42857142857142855,"{""array"": {""num"": 3, ""format"": []}, ""string"": {""num"": 8, ""format"": [""uuid""]}, ""integer"": {""num"": 6, ""format"": []}}","{""get"": 6}"
2116,API_servicio_de_reconocimiento_y_quiebres_para_Góndolas_1,2,1,2,2,2,10,5,5.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}, ""number"": {""num"": 4, ""format"": []}}","{""get"": 2}"
2117,API_ProductInventory_2,4,5,10,7,9,140,28,14.0,1.6,0.24000000000000005,0.0,0.0,"{""object"": {""num"": 4, ""format"": []}, ""string"": {""num"": 131, ""format"": [""date-time""]}, ""integer"": {""num"": 3, ""format"": []}, ""number"": {""num"": 3, ""format"": []}}","{""get"": 4, ""post"": 2, ""delete"": 2, ""put"": 1, ""patch"": 1}"
2118,Airhost_API_V1_1,3,3,4,2,4,35,18,8.75,1.25,0.1875,0.0,0.0,"{""string"": {""num"": 29, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}}","{""get"": 2, ""post"": 1, ""put"": 1}"
2119,Customers_Test_API_1,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
2120,wppCommerce_v1,78,4,106,99,106,807,149,7.613207547169812,6.132075471698113,2.359914560341759,0.0,0.0,"{""string"": {""num"": 640, ""format"": [""date-time""]}, ""object"": {""num"": 41, ""format"": []}, ""boolean"": {""num"": 96, ""format"": []}, ""number"": {""num"": 29, ""format"": []}, ""integer"": {""num"": 41, ""format"": []}, ""array"": {""num"": 1, ""format"": []}}","{""get"": 52, ""post"": 42, ""put"": 5, ""delete"": 7}"
2121,Catena-X_Knowledge_Agents_SPARQL_Endpoint_Specification_1,3,3,6,6,6,40,20,6.666666666666667,0.6666666666666666,0.22222222222222224,0.0,0.0,"{""string"": {""num"": 40, ""format"": []}, ""array"": {""num"": 2, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""get"": 2, ""post"": 3, ""delete"": 1}"
2122,BookingView_v1,4,2,4,0,1,2,2,0.5,3.0,0.0,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 2, ""format"": []}}","{""get"": 3, ""post"": 1}"
2123,api_de_prueba_1,1,1,1,1,1,1,1,1.0,2.0,0.0,0.0,0.0,"{""integer"": {""num"": 1, ""format"": []}}","{""get"": 1}"
2124,BeeTech_API_1,12,3,12,9,11,72,49,6.0,2.4166666666666665,0.9097222222222227,0.0,0.0,"{""string"": {""num"": 45, ""format"": [""date-time""]}, ""object"": {""num"": 5, ""format"": []}, ""integer"": {""num"": 15, ""format"": []}, ""number"": {""num"": 8, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 5, ""post"": 4, ""put"": 3}"
2125,API_Visanet_Antifraud_v1,1,1,1,1,1,41,32,41.0,3.0,0.0,0.926829268292683,0.0,"{""string"": {""num"": 33, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""post"": 1}"
2126,Covr_Secure_API_v1,3,1,3,0,3,9,8,3.0,2.0,0.0,0.0,0.0,"{""object"": {""num"": 3, ""format"": []}, ""string"": {""num"": 7, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""post"": 3}"
2127,DEMO_API(USERS)_0,2,2,2,1,2,6,6,3.0,2.0,0.0,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 5, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 1, ""get"": 1}"
2128,Cycass_Restaurant_API_1,8,2,10,5,7,39,24,3.9,1.5,0.45,0.6923076923076923,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 18, ""format"": []}, ""number"": {""num"": 16, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}}","{""get"": 8, ""post"": 2}"
2129,Swagger_Petstore_3,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
2130,SMS_APIs_0,4,2,4,4,4,24,16,6.0,1.25,0.1875,0.0,0.0,"{""string"": {""num"": 13, ""format"": []}, ""integer"": {""num"": 11, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 3, ""post"": 1}"
2131,Argyle_API_1,2,1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 2}"
2132,Bookings_(Customer-Data-Management_capability)_v0,5,2,5,4,5,9,3,1.8,4.2,1.3599999999999999,0.8888888888888888,0.0,"{""string"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""get"": 4, ""post"": 1}"
2133,API_Voucher_1,4,2,4,2,4,22,17,5.5,2.25,0.1875,0.4090909090909091,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 17, ""format"": []}, ""number"": {""num"": 1, ""format"": []}}","{""post"": 2, ""get"": 2}"
2134,Add_Patient_API_1,2,2,2,0,1,24,21,12.0,1.0,0.0,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 22, ""format"": [""date-time""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 1, ""get"": 1}"
2135,gNotifier_Authorization_API_1,2,4,5,5,5,18,8,3.6,2.6,0.24,0.4444444444444444,0.0,"{""string"": {""num"": 14, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""get"": 2, ""post"": 1, ""put"": 1, ""delete"": 1}"
2136,brazil-geographic-api_1,7,1,7,7,7,12,4,1.7142857142857142,1.7142857142857142,0.489795918367347,0.0,0.5,"{""string"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 8, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""get"": 7}"
2137,BuilderBlock_1,4,2,4,0,4,7,5,1.75,1.75,0.1875,0.0,0.2857142857142857,"{""string"": {""num"": 7, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 2, ""post"": 2}"
2138,API_для_оценки_авто_1,9,2,9,5,6,17,11,1.8888888888888888,1.6666666666666667,0.2222222222222222,0.058823529411764705,0.0,"{""string"": {""num"": 17, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 8, ""post"": 1}"
2139,DailyTask_RESTful_API_1,4,4,8,2,7,18,12,2.25,1.25,0.1875,0.0,0.0,"{""object"": {""num"": 5, ""format"": []}, ""string"": {""num"": 17, ""format"": [""password"", ""date"", ""date-time""]}, ""integer"": {""num"": 1, ""format"": []}}","{""put"": 1, ""post"": 3, ""delete"": 2, ""get"": 2}"
2140,Customer_Service_1,18,2,18,2,18,69,27,3.8333333333333335,4.0,0.3333333333333333,0.0,0.0,"{""string"": {""num"": 67, ""format"": []}, ""object"": {""num"": 14, ""format"": []}, ""number"": {""num"": 3, ""format"": []}}","{""get"": 1, ""post"": 17}"
2141,Champion_System_3D_Design_Lab_1,1,1,1,0,1,4,4,4.0,1.0,0.0,0.5,0.0,"{""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""string"": {""num"": 2, ""format"": []}}","{""post"": 1}"
2142,Arbeidsforhold_i_oppdrag_API_1,1,1,1,1,1,4,4,4.0,6.0,0.0,0.0,0.0,"{""string"": {""num"": 4, ""format"": [""uuid""]}}","{""get"": 1}"
2143,Banking_as_a_Service_1,6,2,7,4,7,19,14,2.7142857142857144,2.2857142857142856,0.489795918367347,0.7894736842105263,0.0,"{""object"": {""num"": 4, ""format"": []}, ""string"": {""num"": 16, ""format"": []}, ""number"": {""num"": 3, ""format"": []}}","{""post"": 5, ""get"": 2}"
2144,"Metadata_Extraction,_Relevant_Pages_Extraction_and_Pipe_detection_1",6,3,6,5,6,6,3,1.0,3.3333333333333335,0.8888888888888888,0.16666666666666666,0.0,"{""string"": {""num"": 6, ""format"": [""url""]}, ""object"": {""num"": 1, ""format"": []}}","{""head"": 1, ""get"": 4, ""post"": 1}"
2145,detienne_Test_API_1,1,2,2,1,2,9,8,4.5,1.0,0.0,0.6666666666666666,0.0,"{""string"": {""num"": 6, ""format"": [""uuid"", ""url""]}, ""integer"": {""num"": 3, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
2146,Borneo_1,7,3,9,0,4,9,6,1.0,2.888888888888889,0.09876543209876544,0.6666666666666666,0.2222222222222222,"{""object"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}, ""string"": {""num"": 3, ""format"": []}}","{""post"": 4, ""get"": 3, ""delete"": 2}"
2147,API_de_calificaciones_1,1,1,1,0,1,4,4,4.0,1.0,0.0,0.75,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 4, ""format"": [""date""]}}","{""post"": 1}"
2148,Benchmrk__API_1,3,1,3,3,3,7,7,2.3333333333333335,2.0,0.0,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 3}"
2149,Backend_1,9,3,10,6,9,103,65,10.3,2.4,0.8399999999999999,0.0,0.06796116504854369,"{""object"": {""num"": 4, ""format"": []}, ""string"": {""num"": 84, ""format"": [""password"", ""date-time""]}, ""boolean"": {""num"": 7, ""format"": []}, ""number"": {""num"": 10, ""format"": []}, ""array"": {""num"": 3, ""format"": []}}","{""post"": 6, ""get"": 3, ""delete"": 1}"
2150,Book_Recommender_API_1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 1, ""format"": []}}","{""get"": 1}"
2151,AppUpdater_API_1,2,2,2,1,2,7,7,3.5,1.0,0.0,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
2152,InsiderCX_ARC_API_1,4,4,7,4,7,48,20,6.857142857142857,2.5714285714285716,0.24489795918367344,0.0,0.0,"{""integer"": {""num"": 4, ""format"": []}, ""string"": {""num"": 41, ""format"": []}, ""array"": {""num"": 4, ""format"": []}, ""object"": {""num"": 3, ""format"": []}}","{""get"": 2, ""post"": 3, ""put"": 1, ""delete"": 1}"
2153,Alarm_API_2,2,4,5,4,5,63,30,12.6,1.6,0.24,0.0,0.4126984126984127,"{""string"": {""num"": 57, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""boolean"": {""num"": 4, ""format"": []}}","{""get"": 2, ""post"": 1, ""delete"": 1, ""patch"": 1}"
2154,A_Blog_System_1,10,3,13,8,11,19,10,1.4615384615384615,1.9230769230769231,0.22485207100591717,0.5789473684210527,0.0,"{""object"": {""num"": 5, ""format"": []}, ""string"": {""num"": 19, ""format"": []}}","{""post"": 5, ""get"": 7, ""delete"": 1}"
2155,CDW_Partners_API_v1,21,2,21,5,13,206,90,9.80952380952381,1.619047619047619,0.23582766439909295,0.0,0.0,"{""string"": {""num"": 142, ""format"": [""date-time""]}, ""integer"": {""num"": 33, ""format"": []}, ""object"": {""num"": 8, ""format"": []}, ""number"": {""num"": 29, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""get"": 13, ""post"": 8}"
2156,Lanus_Tech_API_v1,2,1,2,1,1,5,5,2.5,1.0,0.0,0.0,0.0,"{""integer"": {""num"": 1, ""format"": []}, ""string"": {""num"": 4, ""format"": []}}","{""get"": 2}"
2157,CloudKOAuto_API_(36pix)_1,2,1,2,0,2,3,2,1.5,2.0,0.0,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 3, ""format"": []}}","{""post"": 2}"
